LEI,Name,DE_name,FR_name,IT_name,Entity_status,Registration_status,Conformity_flag,Legal_country,Legal_region,Legal_address,Legal_lat,Legal_lng,HQ_country,HQ_region,HQ_address,HQ_lat,HQ_lng,Legal_form_code,Legal_form_name,Parent,Registration_date,Selectable,Record_retrieved
IEY25V8W6D7HRX2LB395,BALYASNY ASSET MANAGEMENT L.P.,BALYASNY ASSET MANAGEMENT L.P.,BALYASNY ASSET MANAGEMENT L.P.,BALYASNY ASSET MANAGEMENT LP,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-IL,"Chicago, 444 W. Lake St. 50th Floor",41.8863146,-87.6395078,T91T,Limited Partnership,,12/12/2001,,4/18/2025
-019-,BALYASNY EUROPE ASSET MANAGEMENT LLP,BALYASNY EUROPE ASSET MANAGEMENT LLP,,,,,,,,,,,,,,,,,,,,,
NQQ6HPCNCCU6TUTQYE16,BANK OF MONTRÉAL,,BANK OF MONTRÉAL,BANK OF MONTREAL,ACTIVE,ISSUED,CONFORMING,CA,CA-QC,"Montreal, 129 Rue Saint-Jacques",45.5047032,-73.5580635,CA,CA-ON,"Toronto, 100 King ST W, 21St Fl",43.6486062,-79.3825104,UG3Z,Société par actions par Loi sur les sociétés par actions,,1841-09-17,,4/18/2025
K9WDOH4D2PYBSLSOB484,BARCLAYS CAPITAL SECURITIES LIMITED,,,BARCLAYS CAPITAL SECURITIES LIMITED,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 1 CHURCHILL PLACE",51.5049135,-0.0144159,GB,GB-LND,"LONDON, 1 CHURCHILL PLACE",51.5049135,-0.0144159,H0PO,Private Limited Company,G5GSEF7VJP5I7OUK5573,7/9/1985,,4/18/2025
549300TC6RBLZZCF4J66,BARDIN HILL INVESTMENT PARTNERS LP,,BARDIN HILL INVESTMENT PARTNERS LP,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O MAPLES FIDUCIARY SERVICES (DELAWARE) INC. 4001 KENNETT PIKE SUITE 302",39.7792956,-75.597211,US,US-NY,"New York, 299 Park Avenue 24th Floor",40.7562976,-73.9742718,T91T,Limited Partnership,,12/11/2012,,4/18/2025
-020-,BARRINGTON WILSHIRE LLC,BARRINGTON WILSHIRE LLC,BARRINGTON WILSHIRE LLC,,,,,,,,,,,,,,,,,,,,
-021-,"BAYFRONT INVESTMENTS (MAURITIUS) PTE LTD, SINGAPORE BRANCH",,,"BAYFRONT INVESTMENTS (MAURITIUS) PTE LTD, SINGAPORE BRANCH",,,,,,,,,,,,,,,,,,,
-022-,BENNBRIDGE LTD,BENNBRIDGE LTD,,,,,,,,,,,,,,,,,,,,,
549300VLUNLPQPD4GM66,"BFAM ASIAN OPPORTUNITIES MASTER FUND, LP",,"BFAM ASIAN OPPORTUNITIES MASTER FUND, LP",,ACTIVE,ISSUED,CONFORMING,KY,,"George Town, 190 Elgin Avenue",19.2918507,-81.3770943,HK,,"Hong Kong, C/O BFAM Partners (Hong Kong) Limited Suite 3501, 35F 148 Electric Road North Point",22.2864976,114.1917397,8888,Fund,254900SRKGMNWVUDZX06,5/18/2012,,4/18/2025
549300XLB80LJSFDO158,BG MASTER FUND ICAV,,BG MASTER FUND ICAV,BG MASTER FUND ICAV,ACTIVE,ISSUED,CONFORMING,IE,IE-D,"DUBLIN, 3RD FLOOR WATERWAYS HOUSE GRAND CANAL QUAY",53.3413247,-6.2389317,GB,GB-LND,"LONDON, C/O BOUSSARD & GAVAUDAN INVESTMENT MANAGEMENT LLP 4TH FLOOR ONE VINE STREET",51.5072178,-0.1275862,2GV9,Irish Collective Asset-management Vehicle,549300GQCZVXBZ1VSR12,5/6/2016,,4/18/2025
-023-,BG MASTER FUND PLC,BG MASTER FUND PLC,,,,,,,,,,,,,,,,,,,,,
-024-,BLACKROCK ADVISORS (UK) LIMITED,BLACKROCK ADVISORS (UK) LIMITED,,,,,,,,,,,,,,,,,,,,,
5493001LN9MRM6A35J74,"BLACKROCK ADVISORS, LLC","BLACKROCK ADVISORS, LLC","BLACKROCK ADVISORS, LLC",,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, c/o CORPORATION SERVICE COMPANY, 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-DE,"Wilmington, 100 Bellevue Parkway",39.7777214,-75.4904686,HZEH,Limited Liability Company,529900VBK42Y5HHRMD23,9/22/1994,,4/18/2025
549300LVXYIVJKE13M84,BLACKROCK FINANCIAL MANAGEMENT INC.,"BLACKROCK FINANCIAL MANAGEMENT, INC.",BLACKROCK FINANCIAL MANAGEMENT INC.,"BLACKROCK FINANCIAL MANAGEMENT, INC.",ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, c/o THE CORPORATION TRUST COMPANY, CORPORATION TRUST CENTER, 1209 ORANGE ST",39.7484301,-75.5477307,US,US-NY,"New York, 50 Hudson Yards",40.7545733,-74.0001065,XTIQ,Corporation,529900VBK42Y5HHRMD23,6/1/1992,,4/18/2025
549300RK1FB0VMTPD087,"BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION","BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION","BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION","BLACKROCK INSTITUTIONAL TRUST COMPANY, NATIONAL ASSOCIATION",ACTIVE,ISSUED,CONFORMING,US,US-CA,"SAN FRANCISCO, 400 HOWARD STREET",37.7891003,-122.3958433,US,US-CA,"SAN FRANCISCO, 400 HOWARD STREET",37.7891003,-122.3958433,62VJ,National Bank,,2/11/2014,,4/18/2025
549300QXP30FD81KVQ43,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,,,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"London, 12 Throgmorton Avenue",51.5160413,-0.0870803,GB,GB-LND,"London, 12 Throgmorton Avenue",51.5160413,-0.0870803,H0PO,Private Limited Company,,5/15/1986,,4/18/2025
54930030NRYV5EVS2N02,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,,INACTIVE,RETIRED,NOT_APPLICABLE,NL,NL-NH,"AMSTERDAM, AMSTELPLEIN 1 17HG",52.3449436,4.917323,GB,GB-LND,"LONDON, 12 THROGMORTON AVENUE",51.5160413,-0.0870803,H0PO,Private Limited Company,,10/6/2020,,4/18/2025
5493006MRTEZZ4S4CQ20,"BLACKROCK INVESTMENT MANAGEMENT, LLC","BLACKROCK INVESTMENT MANAGEMENT, LLC","BLACKROCK INVESTMENT MANAGEMENT, LLC","BLACKROCK INVESTMENT MANAGEMENT, LLC",ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, c/o CORPORATION SERVICE COMPANY, 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NJ,"Princeton, 1 University Square Drive",40.3267072,-74.6409833,HZEH,Limited Liability Company,529900VBK42Y5HHRMD23,9/27/1999,,4/18/2025
-025-,BLACKSTONE SENFINA ADVISORS L.L.C.,BLACKSTONE SENFINA ADVISORS L.L.C.,,,,,,,,,,,,,,,,,,,,,
549300Z7RNVUVLQOVR71,"BLOOM TREE PARTNERS, LLC","BLOOM TREE PARTNERS, LLC",,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY",39.744655,-75.5483909,US,US-NY,"New York, 2 PARK AVENUE, 20TH FLOOR",40.7461274,-73.9824949,HZEH,Limited Liability Company,,2/26/2008,,4/18/2025
549300CZ8RWV8DPTTM44,"BLUE RIDGE CAPITAL, L.L.C.","BLUE RIDGE CAPITAL, L.L.C.","BLUE RIDGE CAPITAL, L.L.C.","BLUE RIDGE CAPITAL, L.L.C.",ACTIVE,LAPSED,NON_CONFORMING,US,US-NY,"NEW YORK, C/O BLUE RIDGE CAPITAL VENTURES, LLC 2 BLUE HILL PLAZA LOBBY LEVEL PEARL RIVER",41.0475241,-74.0071725,US,US-NY,"New York, 20th Floor 660 Madison Avenue",40.7647837,-73.9710252,SDX0,Limited Liability Company,,3/7/2014,,4/18/2025
549300X5O6RUP28PQZ21,BLUECREST CAPITAL MANAGEMENT LIMITED,BLUECREST CAPITAL MANAGEMENT LIMITED,BLUECREST CAPITAL MANAGEMENT LIMITED,BLUECREST CAPITAL MANAGEMENT LIMITED,ACTIVE,ISSUED,CONFORMING,JE,,"St. Helier, Ground Floor Harbour Reach La Rue de Carteret",49.1820176,-2.1149858,JE,,"St. Helier, Ground Floor Harbour Reach La Rue de Carteret",49.1820176,-2.1149858,SQXV,Private Limited Company,,12/31/2010,,4/18/2025
-026-,"BLUEMOUNTAIN CAPITAL MANAGEMENT, LLC","BLUEMOUNTAIN CAPITAL MANAGEMENT, LLC",,"BLUEMOUNTAIN CAPITAL MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,,
-027-,BNP PARIBAS S.A. NIEDERLASSUNG DEUTSCHLAND,BNP PARIBAS S.A. NIEDERLASSUNG DEUTSCHLAND,,,,,,,,,,,,,,,,,,,,,
R0MUWSFPU8MPRO8K5P83,BNP PARIBAS SA,BNP PARIBAS SA,BNP PARIBAS SA,BNP PARIBAS SA,ACTIVE,ISSUED,CONFORMING,FR,,"PARIS, 16 BOULEVARD DES ITALIENS",48.8714663,2.3369977,FR,,"PARIS, 16 BOULEVARD DES ITALIENS",48.8714663,2.3369977,K65D,SA à conseil d'administration (s.a.i.),,6/30/1966,,4/18/2025
-028-,BOCAGE CAPITAL LLC,"BOCAGE CAPITAL, LLC",,BOCAGE CAPITAL LLC,,,,,,,,,,,,,,,,,,,
2138006MAMVD7PXOHB53,BODENHOLM CAPITAL AB,BODENHOLM CAPITAL AB,BODENHOLM CAPITAL AB,BODENHOLM CAPITAL AB,INACTIVE,RETIRED,NOT_APPLICABLE,SE,SE-AB,"STOCKHOLM, C/O BRUMMER & PARTNERS AB BOX 7030",59.3327036,18.0656255,SE,SE-AB,"STOCKHOLM, C/O BRUMMER & PARTNERS AB BOX 7030",59.3327036,18.0656255,XJHM,Aktiebolag,,12/26/2017,,4/18/2025
-029-,BOGLE INVESTMENT MANAGEMENT,BOGLE INVESTMENT MANAGEMENT,,,,,,,,,,,,,,,,,,,,,
549300KT76J6L16WO171,"BOGLE INVESTMENT MANAGEMENT, L.P.",,"BOGLE INVESTMENT MANAGEMENT, L.P.","BOGLE INVESTMENT MANAGEMENT, L.P.",ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-MA,"Newton, 2310 Washington Street Suite 310",42.3299739,-71.0840625,T91T,Limited Partnership,,8/30/2017,,4/18/2025
213800Q9Y1YY2GCZNZ90,BOLDHAVEN MANAGEMENT LLP,BOLDHAVEN MANAGEMENT LLP,BOLDHAVEN MANAGEMENT LLP,BOLDHAVEN MANAGEMENT LLP,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 100 WIGMORE STREET",51.5159887,-0.1517819,GB,GB-LND,"LONDON, 100 WIGMORE STREET",51.5159887,-0.1517819,Z0EY,Limited Liability Partnership,,10/18/2017,,4/18/2025
549300Y6MN6ECOGZD589,"BOOTHBAY FUND MANAGEMENT, LLC","BOOTHBAY FUND MANAGEMENT, LLC",,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-NY,"New York, 140 E 45th Street 14th Floor",40.752707,-73.9740497,HZEH,Limited Liability Company,,1/6/2012,,4/18/2025
1J20BQ2FEQG1ONZV3K54,"BOSTON PARTNERS GLOBAL INVESTORS, INC.",,"BOSTON PARTNERS GLOBAL INVESTORS, INC.",,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-MA,"BOSTON, 1 BEACON ST",42.3584804,-71.0608267,XTIQ,Corporation,,12/31/2001,,4/18/2025
549300MIQ50BBNEB3G95,"BOUSSARD & GAVAUDAN ASSET MANAGEMENT, LP",,"BOUSSARD & GAVAUDAN ASSET MANAGEMENT, LP",,ACTIVE,LAPSED,NON_CONFORMING,GB,GB-LND,"LONDON, 4TH FLOOR ONE VINE STREET",51.5094833,-0.1371686,GB,GB-LND,"LONDON, 4TH FLOOR ONE VINE STREET",51.5094833,-0.1371686,ID30,Limited Partnership,,7/11/2002,,4/18/2025
549300TC772777D7S544,BOUSSARD & GAVAUDAN PARTNERS LIMITED,BOUSSARD & GAVAUDAN PARTNERS LIMITED,,,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 166 PICCADILLY",51.5079145,-0.1399193,GB,GB-LND,"LONDON, 166 PICCADILLY",51.5079145,-0.1399193,H0PO,Private Limited Company,,6/24/2002,,4/18/2025
6R5IBKH2OTB4X88UJG81,BRAHMAN CAPITAL CORP.,,BRAHMAN CAPITAL CORP.,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O THE PRENTICE-HALL CORPORATION SYSTEM, INC.",,,US,US-DE,"Wilmington, C/O The Prentice-Hall Corporation System, Inc.",,,XTIQ,Corporation,,11/6/1989,,4/18/2025
NICH5Q04ADUV9SN3Q390,BRED BANQUE POPULAIRE,,BRED BANQUE POPULAIRE,,ACTIVE,ISSUED,CONFORMING,FR,FR-75C,"PARIS, 18 QUAI DE LA RAPEE",48.8439395,2.3697246,FR,FR-75C,"PARIS, 18 QUAI DE LA RAPEE",48.8439395,2.3697246,OSLZ,Société coopérative de banque populaire,9695005MSX1OYEMGDF46,10/7/1919,,4/18/2025
-030-,BRIDGER MANAGEMENT LLC,BRIDGER MANAGEMENT LLC,,,,,,,,,,,,,,,,,,,,,
549300Z1Z0SCIDMJKU09,"BRIDGEWATER ASSOCIATES, LP",,,"BRIDGEWATER ASSOCIATES, LP",INACTIVE,RETIRED,NOT_APPLICABLE,US,US-MD,"Elkton, C/O Sharon C. Walla 157 East Main Street",39.6092525,-75.8267601,US,US-MD,"Galena, 12206 Galena Road Massey",,,8888,LIMITED LIABILITY COMPANY,,7/29/2017,,4/18/2025
-031-,"BRIDGEWATER ASSOCIATES, LP","BRIDGEWATER ASSOCIATES, LP",,,,,,,,,,,,,,,,,,,,,
EMTKKMJN2BHVKBWS4553,"BRIDGEWATER ASSOCIATES, LP",,"BRIDGEWATER ASSOCIATES, LP",,ACTIVE,ISSUED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-CT,"Westport, 1 Glendinning Place",41.1730825,-73.3640721,T91T,Limited Partnership,,12/21/2009,,4/18/2025
549300BCNBIN712MQT39,BRIGHTSPHERE INC.,,BRIGHTSPHERE INC.,BRIGHTSPHERE INC.,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-DE,"Wilmington, C/O Corporation Service Company 2711 Centerville Road Suite 400",39.7546839,-75.6272381,XTIQ,Corporation,,12/3/1980,,4/18/2025
549300KDJ5WIUUQQFV54,"BROADWAY GATE MASTER FUND, LTD","BROADWAY GATE MASTER FUND, LTD",,,ACTIVE,LAPSED,NON_CONFORMING,KY,,"Camana Bay, PO Box 896 45 Market Street Gardenia Court Suite 3307",,,US,US-NJ,"Summit, 1 Deforest Avenue",40.7193232,-74.3567693,9999,CAYMAN ISLANDS ORDINARY NON-RESIDENT COMPANY,,3/27/2013,,4/18/2025
549300B1S40WI5SN6W03,BRONTE CAPITAL MANAGEMENT PTY LTD,BRONTE CAPITAL MANAGEMENT PTY LTD,BRONTE CAPITAL MANAGEMENT PTY LTD,,ACTIVE,ISSUED,CONFORMING,AU,AU-NSW,"Bondi Junction, Westfield Tower 2, 101 Grafton Street",-33.891152,151.2501392,AU,AU-NSW,"Bondi Junction, Westfield Tower 2, 101 Grafton Street",-33.891152,151.2501392,TXVC,Limited Proprietary Company,,10/23/2008,,4/18/2025
-032-,BROOKFIELD INVESTMENT MANAGEMENT INC.,BROOKFIELD INVESTMENT MANAGEMENT INC.,,,,,,,,,,,,,,,,,,,,,
-033-,"BROOKSIDE CAPITAL MANAGEMENT, LLC","BROOKSIDE CAPITAL MANAGEMENT, LLC",,,,,,,,,,,,,,,,,,,,,
1VIS7PGL771Y7T0H1G19,BTG PACTUAL EUROPE LLP,BTG PACTUAL EUROPE LLP,BTG PACTUAL EUROPE LLP,BTG PACTUAL EUROPE LLP,INACTIVE,RETIRED,NOT_APPLICABLE,GB,,"London, Berkeley Square House 4-19 Berkeley Square",51.5098042,-0.1444346,GB,,"London, Berkeley Square House 4-19 Berkeley Square",51.5098042,-0.1444346,Z0EY,Limited Liability Partnership,,3/8/2006,,4/18/2025
-034-,BYBROOK CAPITAL LLP,BYBROOK CAPITAL LLP,,,,,,,,,,,,,,,,,,,,,
-035-,CADIAN CAPITAL MANAGEMENT LLC,CADIAN CAPITAL MANAGEMENT LLC,,,,,,,,,,,,,,,,,,,,,
EQ6U4XI7QKY8RJWUFO63,"CADIAN CAPITAL MANAGEMENT, LP",CADIAN CAPITAL MANAGEMENT LP,"CADIAN CAPITAL MANAGEMENT, LP","CADIAN CAPITAL MANAGEMENT, LP",ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-DE,"WILMINGTON, 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,T91T,Limited Partnership,,5/16/2007,,4/18/2025
213800DIZ3J3XWDIN165,CAIUS CAPITAL LLP,CAIUS CAPITAL LLP,CAIUS CAPITAL LLP,CAIUS CAPITAL LLP,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 135-137 NEW BOND STREET",51.5118647,-0.1443813,GB,GB-LND,"LONDON, 135-137 NEW BOND STREET",51.5118647,-0.1443813,Z0EY,Limited Liability Partnership,,1/18/2016,,4/18/2025
549300ZB8KWZTPR08M89,CALEDONIA (PRIVATE) INVESTMENTS PTY LIMITED,CALEDONIA (PRIVATE) INVESTMENTS PTY LIMITED,,,ACTIVE,ISSUED,CONFORMING,AU,AU-NSW,"Sydney, Level 10 131 Macquarie Street",-33.8640591,151.2125547,AU,AU-NSW,"Sydney, Level 10 131 Macquarie Street",-33.8640591,151.2125547,TXVC,Limited Proprietary Company,,4/26/1990,,4/18/2025
70DNWEAINTGFO4DMV441,CANADA PENSION PLAN INVESTMENT BOARD,CANADA PENSION PLAN INVESTMENT BOARD,CANADA PENSION PLAN INVESTMENT BOARD,CANADA PENSION PLAN INVESTMENT BOARD,ACTIVE,ISSUED,CONFORMING,CA,CA-ON,"Toronto, One Queen Street East Suite 2500",43.6523375,-79.3789718,CA,CA-ON,"Toronto, One Queen Street East Suite 2500",43.6523375,-79.3789718,8888,PENSION PLAN,,4/1/1998,,4/18/2025
254900NF6MUJXT520B98,CANNELL CAPITAL LLC,,CANNELL CAPITAL LLC,,ACTIVE,ISSUED,CONFORMING,US,US-WY,"Jackson, C/O Mountain Business Center, LLC 960 Alpine Lane 4 PO Box 12200",43.4719074,-110.7840501,US,US-WY,"Alta, 245 Meriwether Circle",,,NB58,Limited Liability Company,,7/17/2006,,4/18/2025
-036-,CAPEVIEW CAPITAL,CAPEVIEW CAPITAL,,,,,,,,,,,,,,,,,,,,,
549300TUSPYB3IXITC10,CAPEVIEW CAPITAL LLP,,CAPEVIEW CAPITAL LLP,CAPEVIEW CAPITAL LLP,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 10 QUEEN STREET PLACE",51.5103419,-0.0929737,GB,GB-LND,"LONDON, BOROUGH YARDS 13 DIRTY LANE",51.5057327,-0.0923314,Z0EY,Limited Liability Partnership,,5/5/2011,,4/18/2025
549300KKLDTNOIW0NU52,CAPITAL FUND MANAGEMENT,CAPITAL FUND MANAGEMENT SA,CAPITAL FUND MANAGEMENT,CAPITAL FUND MANAGEMENT SA,ACTIVE,ISSUED,CONFORMING,FR,FR-IDF,"PARIS, 23 RUE DE L'UNIVERSITÉ",48.8574822,2.3284444,FR,FR-IDF,"PARIS, 23 RUE DE L'UNIVERSITÉ",48.8574822,2.3284444,QVPB,Société anonyme,,5/11/1994,,4/18/2025
YKS4QSSUSHKAP291P823,CAPSTONE GLOBAL MASTER (CAYMAN) LIMITED,,CAPSTONE GLOBAL MASTER (CAYMAN) LIMITED,CAPSTONE GLOBAL MASTER (CAYMAN) LIMITED,ACTIVE,ISSUED,CONFORMING,KY,,"George Town, C/O Walkers Corporate Limited 190 Elgin Avenue Grand Cayman",19.2918507,-81.3770943,US,US-NY,"New York, C/O Capstone Investment Advisors, LLC 250 Greenwich Street 32nd Floor",40.7134166,-74.0119311,8888,Fund,AV7QJSDB1GI2P6FRGL71,2/21/2012,,4/18/2025
-037-,"CAPSTONE INVESTMENT ADVISORS, LLC","CAPSTONE INVESTMENT ADVISORS, LLC",,,,,,,,,,,,,,,,,,,,,
549300A6XNMOVIKH7U14,CARLSON CAPITAL UK LLP,CARLSON CAPITAL UK LLP,CARLSON CAPITAL UK LLP,CARLSON CAPITAL UK LLP,ACTIVE,LAPSED,NON_CONFORMING,GB,,"London, 8th Floor 100 Brompton Road",51.4995336,-0.1641954,GB,,"London, 8th Floor 100 Brompton Road",51.4995336,-0.1641954,Z0EY,Limited Liability Partnership,XJC7517PZOP2KEVT5Z73,5/16/2011,,4/18/2025
XJC7517PZOP2KEVT5Z73,"CARLSON CAPITAL, L.P.",CARLSON CAPITAL LP,"CARLSON CAPITAL, L.P.",,ACTIVE,ISSUED,CONFORMING,US,US-DE,"Wilmington, C/O Corporation Service Company 251 Little Falls Drive",39.7611478,-75.6226616,US,US-TX,"Dallas, 2100 McKinney Avenue Suite 1800",32.7916485,-96.8024784,T91T,Limited Partnership,,5/13/2010,,4/18/2025
X0V79C0OOSCP8T3CJZ56,CARMIGNAC GESTION,CARMIGNAC GESTION,CARMIGNAC GESTION,CARMIGNAC GESTION,ACTIVE,ISSUED,CONFORMING,FR,FR-IDF,"PARIS, 24 PLACE VENDOME",48.867861,2.3304384,FR,FR-IDF,"PARIS, 24 PLACE VENDOME",48.867861,2.3304384,QVPB,Société anonyme,,2/3/1989,,4/18/2025
254900VC7MBCZD8FU404,"CARRONADE CAPITAL MANAGEMENT, LP",,"CARRONADE CAPITAL MANAGEMENT, LP",,ACTIVE,ISSUED,NON_CONFORMING,US,US-DE,"Dover, c/o Cogency Global Inc. 850 New Burton Road Suite 201",39.1487234,-75.5303148,US,US-CT,"Darien, 17 Old Kings Highway South Suite 140",41.0757552,-73.4687941,T91T,Limited Partnership,,11/20/2019,,4/18/2025
213800XKWYQPGT9HEW27,CARVE CAPITAL AB,,CARVE CAPITAL AB,,INACTIVE,RETIRED,NOT_APPLICABLE,SE,SE-AB,"STOCKHOLM, NORRMALMSTORG 14, BOX 7030",59.3337709,18.0732844,SE,SE-AB,"STOCKHOLM, NORRMALMSTORG 14, BOX 7030",59.3337709,18.0732844,XJHM,Aktiebolag,,3/16/2012,,4/18/2025
549300CMS6WNQ4DPDO29,CASTLE CREEK ARBITRAGE LLC,CASTLE CREEK ARBITRAGE LLC,CASTLE CREEK ARBITRAGE LLC,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-CO,"Avon, 111 W. Beaver Creek Blvd PO Box 3500",39.6369384,-106.5234388,HZEH,Limited Liability Company,,3/6/2003,,4/18/2025
-038-,CAXTON ASSOCIATES LP,CAXTON ASSOCIATES LP,,CAXTON ASSOCIATES LP,,,,,,,,,,,,,,,,,,,
549300D74JNMNUE4XL53,CAXTON EUROPE LLP,CAXTON EUROPE LLP,CAXTON EUROPE LLP,CAXTON ASSOCIATES LLP,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 20 CARLTON HOUSE TERRACE, SECOND FLOOR",51.5071356,-0.13054,GB,GB-LND,"LONDON, 20 CARLTON HOUSE TERRACE, SECOND FLOOR",51.5071356,-0.13054,Z0EY,Limited Liability Partnership,K65FUWX7L5Q40IXKUY55,4/22/2009,,4/18/2025
6A47IEZUZ45CH6WXF639,CENTAURUS CAPITAL LIMITED PARTNERSHIP,,,CENTAURUS CAPITAL LIMITED PARTNERSHIP,ACTIVE,LAPSED,NON_CONFORMING,US,US-TX,"DALLAS, C/O C T CORPORATION SYSTEM",,,US,US-TX,"Dallas, C/O C T Corporation System",,,FE1L,Limited Partnership,,8/29/2008,,4/18/2025
5493005OCC8XKDFQ8U37,"CENTIVA CAPITAL, LP","CENTIVA CAPITAL, LP",,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-DE,"WILMINGTON, 1209 ORANGE ST",39.7483034,-75.5477307,T91T,Limited Partnership,,5/13/2016,,4/18/2025
S6R4BFPO6FOBLEYUYF07,CHANOS & COMPANY L.P.,,CHANOS & COMPANY L.P.,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-NY,"NEW YORK, 20 West 55th Street",40.7619634,-73.9761684,T91T,Limited Partnership,,12/14/2003,,4/18/2025
ODPJHX88REWAR2291J70,CHENAVARI CREDIT PARTNERS LLP,,CHENAVARI CREDIT PARTNERS LLP,,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 80 VICTORIA STREET",51.4970873,-0.1395648,GB,GB-LND,"LONDON, 80 VICTORIA STREET",51.4970873,-0.1395648,Z0EY,Limited Liability Partnership,,5/19/2008,,4/18/2025
KD42ZHXK1RKWQPOALA84,CHEYNE CAPITAL MANAGEMENT (UK) LLP,CHEYNE CAPITAL MANAGEMENT (UK) LLP,CHEYNE CAPITAL MANAGEMENT (UK) LLP,,ACTIVE,ISSUED,CONFORMING,GB,GB-WSM,"London, Stornoway House, 13 Cleveland Row",51.5042596,-0.1398612,GB,GB-WSM,"London, Stornoway House, 13 Cleveland Row",51.5042596,-0.1398612,Z0EY,Limited Liability Partnership,,8/7/2006,,4/18/2025
549300W7R46DCHJ8TN50,CIGOGNE MANAGEMENT S.A.,,CIGOGNE MANAGEMENT S.A.,CIGOGNE MANAGEMENT S.A.,ACTIVE,ISSUED,CONFORMING,LU,LU-LU,"Luxembourg, 18, boulevard Royal",49.6118058,6.1255998,LU,LU-LU,"Luxembourg, 18, boulevard Royal",49.6118058,6.1255998,5GGB,Société anonyme,,7/9/2004,,4/18/2025
5493003FS3JD468P6Z37,CITADEL ADVISORS EUROPE LIMITED,CITADEL ADVISORS EUROPE LIMITED,CITADEL ADVISORS EUROPE LIMITED,CITADEL ADVISORS EUROPE LIMITED,ACTIVE,ISSUED,CONFORMING,GB,,"London, 120 London Wall",51.5177059,-0.0895918,GB,,"London, 120 London Wall",51.5177059,-0.0895918,H0PO,Private Limited Company,,8/23/2017,,4/18/2025
